Store_ID,Category,week_start,last_date,closing_stock_week,opening_stock_week,any_stockout,prev_closing,delta_stock,replenishment_flag,replenishment_qty,sales_units,approx_receipt
12,Dresses,2024-07-08,2024-07-12,120,486,0,285.0,-165.0,0,0.0,50.0,50.0
12,Dresses,2024-08-05,2024-08-11,327,240,0,120.0,207.0,1,207.0,62.0,269.0
12,Dresses,2024-08-12,2024-08-12,265,285,0,327.0,-62.0,0,0.0,0.0,0.0
12,Dresses,2024-09-09,2024-09-15,139,255,0,265.0,-126.0,0,0.0,32.0,32.0
12,Dresses,2024-09-16,2024-09-22,265,308,0,139.0,126.0,1,126.0,65.0,191.0
12,Dresses,2024-09-23,2024-09-29,179,130,0,265.0,-86.0,0,0.0,68.0,68.0
12,Dresses,2024-09-30,2024-09-30,17,61,0,179.0,-162.0,0,0.0,0.0,0.0
12,Dresses,2024-10-07,2024-10-13,98,179,0,17.0,81.0,1,81.0,0.0,81.0
12,Dresses,2024-10-14,2024-10-20,209,125,0,98.0,111.0,1,111.0,114.0,225.0
12,Dresses,2024-10-21,2024-10-27,402,252,0,209.0,193.0,1,193.0,62.0,255.0
12,Dresses,2024-10-28,2024-10-31,196,258,0,402.0,-206.0,0,0.0,0.0,0.0
12,Dresses,2024-11-04,2024-11-10,58,174,0,196.0,-138.0,0,0.0,64.0,64.0
12,Dresses,2024-11-11,2024-11-17,244,80,0,58.0,186.0,1,186.0,14.0,200.0
12,Dresses,2024-11-18,2024-11-24,169,188,0,244.0,-75.0,0,0.0,67.0,67.0
12,Dresses,2024-11-25,2024-11-30,147,398,0,169.0,-22.0,0,0.0,0.0,0.0
12,Dresses,2024-12-09,2024-12-15,449,200,0,147.0,302.0,1,302.0,0.0,302.0
12,Dresses,2024-12-16,2024-12-22,443,176,1,449.0,-6.0,0,0.0,159.0,159.0
12,Dresses,2024-12-23,2024-12-29,273,77,0,443.0,-170.0,0,0.0,31.0,31.0
12,Dresses,2024-12-30,2025-01-05,402,342,0,273.0,129.0,1,129.0,43.0,172.0
12,Dresses,2025-01-06,2025-01-09,296,192,0,402.0,-106.0,0,0.0,0.0,0.0
12,Dresses,2025-01-13,2025-01-19,290,349,0,296.0,-6.0,0,0.0,78.0,78.0
12,Dresses,2025-01-20,2025-01-26,249,406,0,290.0,-41.0,0,0.0,70.0,70.0
12,Dresses,2025-01-27,2025-02-02,235,75,0,249.0,-14.0,0,0.0,154.0,154.0
12,Dresses,2025-02-03,2025-02-09,275,306,0,235.0,40.0,1,40.0,40.0,80.0
12,Dresses,2025-02-10,2025-02-16,386,246,0,275.0,111.0,1,111.0,0.0,111.0
12,Dresses,2025-02-17,2025-02-23,38,407,0,386.0,-348.0,0,0.0,42.0,42.0
12,Dresses,2025-02-24,2025-03-02,188,113,0,38.0,150.0,1,150.0,66.0,216.0
12,Dresses,2025-03-03,2025-03-09,253,392,1,188.0,65.0,1,65.0,0.0,65.0
12,Dresses,2025-03-10,2025-03-16,305,374,0,253.0,52.0,1,52.0,72.0,124.0
12,Dresses,2025-03-17,2025-03-23,108,216,0,305.0,-197.0,0,0.0,0.0,0.0
12,Dresses,2025-03-24,2025-03-30,463,238,0,108.0,355.0,1,355.0,30.0,385.0
12,Dresses,2025-03-31,2025-04-06,377,226,0,463.0,-86.0,0,0.0,61.0,61.0
12,Dresses,2025-04-07,2025-04-13,76,466,0,377.0,-301.0,0,0.0,16.0,16.0
12,Dresses,2025-04-14,2025-04-20,32,253,0,76.0,-44.0,0,0.0,83.0,83.0
12,Dresses,2025-04-21,2025-04-27,77,365,1,32.0,45.0,1,45.0,0.0,45.0
12,Dresses,2025-04-28,2025-05-04,207,349,0,77.0,130.0,1,130.0,49.0,179.0
12,Dresses,2025-05-05,2025-05-08,462,398,1,207.0,255.0,1,255.0,0.0,255.0
12,Dresses,2025-05-12,2025-05-18,343,451,0,462.0,-119.0,0,0.0,14.0,14.0
12,Dresses,2025-05-19,2025-05-25,38,139,0,343.0,-305.0,0,0.0,52.0,52.0
12,Dresses,2025-05-26,2025-06-01,171,370,0,38.0,133.0,1,133.0,45.0,178.0
12,Dresses,2025-06-02,2025-06-08,70,364,0,171.0,-101.0,0,0.0,27.0,27.0
12,Dresses,2025-06-09,2025-06-15,277,187,0,70.0,207.0,1,207.0,0.0,207.0
12,Dresses,2025-06-16,2025-06-22,387,137,0,277.0,110.0,1,110.0,27.0,137.0
12,Dresses,2025-06-23,2025-06-29,282,52,1,387.0,-105.0,0,0.0,41.0,41.0
12,Dresses,2025-06-30,2025-07-06,414,345,0,282.0,132.0,1,132.0,9.0,141.0
12,Dresses,2025-07-07,2025-07-13,344,59,1,414.0,-70.0,0,0.0,46.0,46.0
12,Dresses,2025-07-14,2025-07-20,205,174,0,344.0,-139.0,0,0.0,0.0,0.0
12,Dresses,2025-07-21,2025-07-27,375,332,0,205.0,170.0,1,170.0,54.0,224.0
12,Dresses,2025-07-28,2025-08-03,323,270,0,375.0,-52.0,0,0.0,16.0,16.0
12,Dresses,2025-08-04,2025-08-08,37,185,0,323.0,-286.0,0,0.0,19.0,19.0
12,Dresses,2025-08-11,2025-08-17,75,334,0,37.0,38.0,1,38.0,21.0,59.0
12,Dresses,2025-08-18,2025-08-24,172,149,0,75.0,97.0,1,97.0,9.0,106.0
12,Dresses,2025-08-25,2025-08-31,398,164,0,172.0,226.0,1,226.0,13.0,239.0
12,Dresses,2025-09-01,2025-09-07,127,403,0,398.0,-271.0,0,0.0,15.0,15.0
12,Dresses,2025-09-08,2025-09-08,67,116,0,127.0,-60.0,0,0.0,0.0,0.0
12,Dresses,2025-09-29,2025-10-05,372,182,0,67.0,305.0,1,305.0,0.0,305.0
12,Dresses,2025-10-06,2025-10-08,77,60,0,372.0,-295.0,0,0.0,42.0,42.0
12,Dresses,2025-10-27,2025-11-02,190,269,0,77.0,113.0,1,113.0,0.0,113.0
12,Dresses,2025-11-03,2025-11-08,456,117,0,190.0,266.0,1,266.0,39.0,305.0
12,Dresses,2025-12-01,2025-12-07,241,234,0,456.0,-215.0,0,0.0,70.0,70.0
12,Dresses,2025-12-08,2025-12-08,461,483,0,241.0,220.0,1,220.0,0.0,220.0
12,Jackets,2024-01-08,2024-01-12,223,309,0,0.0,223.0,1,223.0,0.0,223.0
12,Jackets,2024-02-05,2024-02-11,87,183,0,223.0,-136.0,0,0.0,0.0,0.0
12,Jackets,2024-02-12,2024-02-12,124,148,0,87.0,37.0,1,37.0,0.0,37.0
12,Jackets,2024-03-04,2024-03-10,180,216,0,124.0,56.0,1,56.0,25.0,81.0
12,Jackets,2024-03-11,2024-03-12,130,133,0,180.0,-50.0,0,0.0,0.0,0.0
12,Jackets,2024-04-08,2024-04-12,416,233,0,130.0,286.0,1,286.0,37.0,323.0
12,Jackets,2024-05-06,2024-05-12,21,100,0,416.0,-395.0,0,0.0,0.0,0.0
12,Jackets,2024-06-03,2024-06-09,229,296,0,21.0,208.0,1,208.0,35.0,243.0
12,Jackets,2024-06-10,2024-06-12,381,274,0,229.0,152.0,1,152.0,0.0,152.0
12,Jackets,2024-07-08,2024-07-12,8,79,0,381.0,-373.0,0,0.0,30.0,30.0
12,Jackets,2024-08-05,2024-08-11,163,108,0,8.0,155.0,1,155.0,7.0,162.0
12,Jackets,2024-08-12,2024-08-12,393,449,0,163.0,230.0,1,230.0,0.0,230.0
12,Jackets,2024-09-09,2024-09-15,208,320,0,393.0,-185.0,0,0.0,15.0,15.0
12,Jackets,2024-09-16,2024-09-22,279,387,0,208.0,71.0,1,71.0,20.0,91.0
12,Jackets,2024-09-23,2024-09-29,365,189,0,279.0,86.0,1,86.0,20.0,106.0
12,Jackets,2024-09-30,2024-09-30,401,413,0,365.0,36.0,1,36.0,0.0,36.0
12,Jackets,2024-10-07,2024-10-13,274,434,1,401.0,-127.0,0,0.0,13.0,13.0
12,Jackets,2024-10-14,2024-10-20,282,248,0,274.0,8.0,1,8.0,75.0,83.0
12,Jackets,2024-10-21,2024-10-27,398,255,0,282.0,116.0,1,116.0,15.0,131.0
12,Jackets,2024-10-28,2024-10-31,332,168,0,398.0,-66.0,0,0.0,0.0,0.0
12,Jackets,2024-11-04,2024-11-10,208,454,0,332.0,-124.0,0,0.0,0.0,0.0
12,Jackets,2024-11-11,2024-11-17,315,67,1,208.0,107.0,1,107.0,50.0,157.0
12,Jackets,2024-11-18,2024-11-24,295,100,0,315.0,-20.0,0,0.0,6.0,6.0
12,Jackets,2024-11-25,2024-11-30,11,73,0,295.0,-284.0,0,0.0,0.0,0.0
12,Jackets,2024-12-09,2024-12-15,223,94,0,11.0,212.0,1,212.0,101.0,313.0
12,Jackets,2024-12-16,2024-12-22,175,240,0,223.0,-48.0,0,0.0,62.0,62.0
12,Jackets,2024-12-23,2024-12-29,455,290,0,175.0,280.0,1,280.0,48.0,328.0
12,Jackets,2024-12-30,2025-01-05,337,411,0,455.0,-118.0,0,0.0,0.0,0.0
12,Jackets,2025-01-06,2025-01-09,408,474,0,337.0,71.0,1,71.0,0.0,71.0
12,Jackets,2025-01-13,2025-01-19,109,426,0,408.0,-299.0,0,0.0,0.0,0.0
12,Jackets,2025-01-20,2025-01-26,78,93,0,109.0,-31.0,0,0.0,0.0,0.0
12,Jackets,2025-01-27,2025-02-02,264,95,1,78.0,186.0,1,186.0,0.0,186.0
12,Jackets,2025-02-03,2025-02-09,397,402,0,264.0,133.0,1,133.0,0.0,133.0
12,Jackets,2025-02-10,2025-02-16,228,465,0,397.0,-169.0,0,0.0,0.0,0.0
12,Jackets,2025-02-17,2025-02-23,303,153,0,228.0,75.0,1,75.0,28.0,103.0
12,Jackets,2025-02-24,2025-03-02,0,440,1,303.0,-303.0,0,0.0,0.0,0.0
12,Jackets,2025-03-03,2025-03-09,383,166,0,0.0,383.0,1,383.0,44.0,427.0
12,Jackets,2025-03-10,2025-03-16,12,296,0,383.0,-371.0,0,0.0,85.0,85.0
12,Jackets,2025-03-17,2025-03-23,320,242,0,12.0,308.0,1,308.0,118.0,426.0
12,Jackets,2025-03-24,2025-03-30,350,328,1,320.0,30.0,1,30.0,0.0,30.0
12,Jackets,2025-03-31,2025-04-06,434,245,0,350.0,84.0,1,84.0,0.0,84.0
12,Jackets,2025-04-07,2025-04-13,99,82,0,434.0,-335.0,0,0.0,1.0,1.0
12,Jackets,2025-04-14,2025-04-20,44,364,0,99.0,-55.0,0,0.0,15.0,15.0
12,Jackets,2025-04-21,2025-04-27,260,363,0,44.0,216.0,1,216.0,82.0,298.0
12,Jackets,2025-04-28,2025-05-04,332,401,0,260.0,72.0,1,72.0,11.0,83.0
12,Jackets,2025-05-05,2025-05-08,265,238,0,332.0,-67.0,0,0.0,6.0,6.0
12,Jackets,2025-05-12,2025-05-18,368,409,0,265.0,103.0,1,103.0,20.0,123.0
12,Jackets,2025-05-19,2025-05-25,26,499,1,368.0,-342.0,0,0.0,112.0,112.0
12,Jackets,2025-05-26,2025-06-01,83,411,1,26.0,57.0,1,57.0,27.0,84.0
12,Jackets,2025-06-02,2025-06-08,176,55,1,83.0,93.0,1,93.0,19.0,112.0
12,Jackets,2025-06-09,2025-06-15,165,107,0,176.0,-11.0,0,0.0,104.0,104.0
12,Jackets,2025-06-16,2025-06-22,229,263,0,165.0,64.0,1,64.0,87.0,151.0
12,Jackets,2025-06-23,2025-06-29,40,356,0,229.0,-189.0,0,0.0,25.0,25.0
12,Jackets,2025-06-30,2025-07-06,195,94,0,40.0,155.0,1,155.0,161.0,316.0
12,Jackets,2025-07-07,2025-07-13,148,84,0,195.0,-47.0,0,0.0,0.0,0.0
12,Jackets,2025-07-14,2025-07-20,55,263,0,148.0,-93.0,0,0.0,36.0,36.0
12,Jackets,2025-07-21,2025-07-27,177,387,0,55.0,122.0,1,122.0,10.0,132.0
12,Jackets,2025-07-28,2025-08-03,72,267,0,177.0,-105.0,0,0.0,28.0,28.0
12,Jackets,2025-08-04,2025-08-08,282,363,0,72.0,210.0,1,210.0,0.0,210.0
12,Jackets,2025-08-11,2025-08-17,468,439,0,282.0,186.0,1,186.0,0.0,186.0
12,Jackets,2025-08-18,2025-08-24,95,431,0,468.0,-373.0,0,0.0,38.0,38.0
12,Jackets,2025-08-25,2025-08-31,218,366,0,95.0,123.0,1,123.0,0.0,123.0
12,Jackets,2025-09-01,2025-09-07,52,164,0,218.0,-166.0,0,0.0,23.0,23.0
12,Jackets,2025-09-08,2025-09-08,203,220,0,52.0,151.0,1,151.0,0.0,151.0
12,Jackets,2025-09-29,2025-10-05,97,171,0,203.0,-106.0,0,0.0,128.0,128.0
12,Jackets,2025-10-06,2025-10-08,2,361,0,97.0,-95.0,0,0.0,0.0,0.0
12,Jackets,2025-10-27,2025-11-02,250,149,0,2.0,248.0,1,248.0,0.0,248.0
12,Jackets,2025-11-03,2025-11-08,138,79,0,250.0,-112.0,0,0.0,37.0,37.0
12,Jackets,2025-12-01,2025-12-07,115,65,1,138.0,-23.0,0,0.0,28.0,28.0
12,Jackets,2025-12-08,2025-12-08,470,497,0,115.0,355.0,1,355.0,0.0,355.0
12,Shirts,2024-01-08,2024-01-12,30,457,0,0.0,30.0,1,30.0,0.0,30.0
12,Shirts,2024-02-05,2024-02-11,223,390,0,30.0,193.0,1,193.0,33.0,226.0
12,Shirts,2024-02-12,2024-02-12,176,195,0,223.0,-47.0,0,0.0,0.0,0.0
12,Shirts,2024-03-04,2024-03-10,321,351,0,176.0,145.0,1,145.0,0.0,145.0
12,Shirts,2024-03-11,2024-03-12,103,162,0,321.0,-218.0,0,0.0,0.0,0.0
12,Shirts,2024-04-08,2024-04-12,418,160,0,103.0,315.0,1,315.0,27.0,342.0
12,Shirts,2024-05-06,2024-05-12,341,318,0,418.0,-77.0,0,0.0,0.0,0.0
12,Shirts,2024-06-03,2024-06-09,372,382,0,341.0,31.0,1,31.0,0.0,31.0
12,Shirts,2024-06-10,2024-06-12,249,426,0,372.0,-123.0,0,0.0,12.0,12.0
12,Shirts,2024-07-08,2024-07-12,196,218,0,249.0,-53.0,0,0.0,0.0,0.0
12,Shirts,2024-08-05,2024-08-11,443,96,0,196.0,247.0,1,247.0,0.0,247.0
12,Shirts,2024-08-12,2024-08-12,179,229,0,443.0,-264.0,0,0.0,0.0,0.0
12,Shirts,2024-09-09,2024-09-15,330,473,0,179.0,151.0,1,151.0,60.0,211.0
12,Shirts,2024-09-16,2024-09-22,419,91,0,330.0,89.0,1,89.0,32.0,121.0
12,Shirts,2024-09-23,2024-09-29,8,441,0,419.0,-411.0,0,0.0,53.0,53.0
12,Shirts,2024-09-30,2024-09-30,461,494,0,8.0,453.0,1,453.0,0.0,453.0
12,Shirts,2024-10-07,2024-10-13,173,375,0,461.0,-288.0,0,0.0,93.0,93.0
12,Shirts,2024-10-14,2024-10-20,236,248,0,173.0,63.0,1,63.0,0.0,63.0
12,Shirts,2024-10-21,2024-10-27,306,224,0,236.0,70.0,1,70.0,0.0,70.0
12,Shirts,2024-10-28,2024-10-31,186,381,0,306.0,-120.0,0,0.0,94.0,94.0
12,Shirts,2024-11-04,2024-11-10,405,83,0,186.0,219.0,1,219.0,21.0,240.0
12,Shirts,2024-11-11,2024-11-17,27,52,1,405.0,-378.0,0,0.0,0.0,0.0
12,Shirts,2024-11-18,2024-11-24,291,141,0,27.0,264.0,1,264.0,38.0,302.0
12,Shirts,2024-11-25,2024-11-30,410,183,0,291.0,119.0,1,119.0,54.0,173.0
12,Shirts,2024-12-09,2024-12-15,462,102,0,410.0,52.0,1,52.0,72.0,124.0
12,Shirts,2024-12-16,2024-12-22,337,266,0,462.0,-125.0,0,0.0,0.0,0.0
12,Shirts,2024-12-23,2024-12-29,430,76,0,337.0,93.0,1,93.0,32.0,125.0
12,Shirts,2024-12-30,2025-01-05,304,111,0,430.0,-126.0,0,0.0,36.0,36.0
12,Shirts,2025-01-06,2025-01-09,185,147,0,304.0,-119.0,0,0.0,44.0,44.0
12,Shirts,2025-01-13,2025-01-19,6,358,0,185.0,-179.0,0,0.0,0.0,0.0
12,Shirts,2025-01-20,2025-01-26,118,340,0,6.0,112.0,1,112.0,47.0,159.0
12,Shirts,2025-01-27,2025-02-02,311,81,0,118.0,193.0,1,193.0,11.0,204.0
12,Shirts,2025-02-03,2025-02-09,349,134,0,311.0,38.0,1,38.0,59.0,97.0
12,Shirts,2025-02-10,2025-02-16,419,57,0,349.0,70.0,1,70.0,34.0,104.0
12,Shirts,2025-02-17,2025-02-23,483,174,0,419.0,64.0,1,64.0,24.0,88.0
12,Shirts,2025-02-24,2025-03-02,111,330,0,483.0,-372.0,0,0.0,52.0,52.0
12,Shirts,2025-03-03,2025-03-09,417,103,0,111.0,306.0,1,306.0,52.0,358.0
12,Shirts,2025-03-10,2025-03-16,226,389,0,417.0,-191.0,0,0.0,0.0,0.0
12,Shirts,2025-03-17,2025-03-23,365,159,0,226.0,139.0,1,139.0,42.0,181.0
12,Shirts,2025-03-24,2025-03-30,364,53,0,365.0,-1.0,0,0.0,50.0,50.0
12,Shirts,2025-03-31,2025-04-06,275,338,0,364.0,-89.0,0,0.0,60.0,60.0
12,Shirts,2025-04-07,2025-04-13,338,59,0,275.0,63.0,1,63.0,14.0,77.0
12,Shirts,2025-04-14,2025-04-20,151,476,0,338.0,-187.0,0,0.0,86.0,86.0
12,Shirts,2025-04-21,2025-04-27,100,308,0,151.0,-51.0,0,0.0,42.0,42.0
12,Shirts,2025-04-28,2025-05-04,321,463,0,100.0,221.0,1,221.0,68.0,289.0
12,Shirts,2025-05-05,2025-05-08,297,124,0,321.0,-24.0,0,0.0,35.0,35.0
12,Shirts,2025-05-12,2025-05-18,228,278,0,297.0,-69.0,0,0.0,32.0,32.0
12,Shirts,2025-05-19,2025-05-25,458,58,1,228.0,230.0,1,230.0,77.0,307.0
12,Shirts,2025-05-26,2025-06-01,391,414,0,458.0,-67.0,0,0.0,0.0,0.0
12,Shirts,2025-06-02,2025-06-08,302,132,0,391.0,-89.0,0,0.0,92.0,92.0
12,Shirts,2025-06-09,2025-06-15,83,140,0,302.0,-219.0,0,0.0,0.0,0.0
12,Shirts,2025-06-16,2025-06-22,40,283,0,83.0,-43.0,0,0.0,19.0,19.0
12,Shirts,2025-06-23,2025-06-29,357,455,0,40.0,317.0,1,317.0,135.0,452.0
12,Shirts,2025-06-30,2025-07-06,398,146,0,357.0,41.0,1,41.0,7.0,48.0
12,Shirts,2025-07-07,2025-07-13,8,157,0,398.0,-390.0,0,0.0,0.0,0.0
12,Shirts,2025-07-14,2025-07-20,293,382,0,8.0,285.0,1,285.0,52.0,337.0
12,Shirts,2025-07-21,2025-07-27,249,467,0,293.0,-44.0,0,0.0,0.0,0.0
12,Shirts,2025-07-28,2025-08-03,201,297,0,249.0,-48.0,0,0.0,73.0,73.0
12,Shirts,2025-08-04,2025-08-08,222,172,0,201.0,21.0,1,21.0,0.0,21.0
12,Shirts,2025-08-11,2025-08-17,456,154,0,222.0,234.0,1,234.0,0.0,234.0
12,Shirts,2025-08-18,2025-08-24,313,58,0,456.0,-143.0,0,0.0,92.0,92.0
12,Shirts,2025-08-25,2025-08-31,352,98,0,313.0,39.0,1,39.0,47.0,86.0
12,Shirts,2025-09-01,2025-09-07,81,489,0,352.0,-271.0,0,0.0,7.0,7.0
12,Shirts,2025-09-08,2025-09-08,170,189,0,81.0,89.0,1,89.0,0.0,89.0
12,Shirts,2025-09-29,2025-10-05,310,300,0,170.0,140.0,1,140.0,0.0,140.0
12,Shirts,2025-10-06,2025-10-08,303,291,0,310.0,-7.0,0,0.0,4.0,4.0
12,Shirts,2025-10-27,2025-11-02,253,278,0,303.0,-50.0,0,0.0,20.0,20.0
12,Shirts,2025-11-03,2025-11-08,29,365,0,253.0,-224.0,0,0.0,0.0,0.0
12,Shirts,2025-12-01,2025-12-07,400,154,0,29.0,371.0,1,371.0,80.0,451.0
12,Shirts,2025-12-08,2025-12-08,260,288,0,400.0,-140.0,0,0.0,41.0,41.0
12,Trousers,2024-01-08,2024-01-12,5,140,0,0.0,5.0,1,5.0,32.0,37.0
12,Trousers,2024-02-05,2024-02-11,375,432,0,5.0,370.0,1,370.0,0.0,370.0
12,Trousers,2024-02-12,2024-02-12,48,98,0,375.0,-327.0,0,0.0,0.0,0.0
12,Trousers,2024-03-04,2024-03-10,342,403,0,48.0,294.0,1,294.0,0.0,294.0
12,Trousers,2024-03-11,2024-03-12,419,312,0,342.0,77.0,1,77.0,0.0,77.0
12,Trousers,2024-04-08,2024-04-12,451,253,0,419.0,32.0,1,32.0,0.0,32.0
12,Trousers,2024-05-06,2024-05-12,42,108,0,451.0,-409.0,0,0.0,19.0,19.0
12,Trousers,2024-06-03,2024-06-09,289,319,0,42.0,247.0,1,247.0,0.0,247.0
12,Trousers,2024-06-10,2024-06-12,44,78,0,289.0,-245.0,0,0.0,0.0,0.0
12,Trousers,2024-07-08,2024-07-12,279,155,0,44.0,235.0,1,235.0,0.0,235.0
12,Trousers,2024-08-05,2024-08-11,146,117,0,279.0,-133.0,0,0.0,34.0,34.0
12,Trousers,2024-08-12,2024-08-12,456,474,0,146.0,310.0,1,310.0,0.0,310.0
12,Trousers,2024-09-09,2024-09-15,91,224,0,456.0,-365.0,0,0.0,32.0,32.0
12,Trousers,2024-09-16,2024-09-22,353,58,0,91.0,262.0,1,262.0,18.0,280.0
12,Trousers,2024-09-23,2024-09-29,54,151,0,353.0,-299.0,0,0.0,32.0,32.0
12,Trousers,2024-09-30,2024-09-30,437,450,0,54.0,383.0,1,383.0,0.0,383.0
12,Trousers,2024-10-07,2024-10-13,406,197,1,437.0,-31.0,0,0.0,0.0,0.0
12,Trousers,2024-10-14,2024-10-20,403,141,0,406.0,-3.0,0,0.0,0.0,0.0
12,Trousers,2024-10-21,2024-10-27,216,347,0,403.0,-187.0,0,0.0,17.0,17.0
12,Trousers,2024-10-28,2024-10-31,31,283,0,216.0,-185.0,0,0.0,43.0,43.0
12,Trousers,2024-11-04,2024-11-10,239,189,0,31.0,208.0,1,208.0,0.0,208.0
12,Trousers,2024-11-11,2024-11-17,346,325,0,239.0,107.0,1,107.0,113.0,220.0
12,Trousers,2024-11-18,2024-11-24,156,407,0,346.0,-190.0,0,0.0,30.0,30.0
12,Trousers,2024-11-25,2024-11-30,132,87,0,156.0,-24.0,0,0.0,43.0,43.0
12,Trousers,2024-12-09,2024-12-15,290,216,0,132.0,158.0,1,158.0,9.0,167.0
12,Trousers,2024-12-16,2024-12-22,321,278,0,290.0,31.0,1,31.0,24.0,55.0
12,Trousers,2024-12-23,2024-12-29,256,105,0,321.0,-65.0,0,0.0,33.0,33.0
12,Trousers,2024-12-30,2025-01-05,125,67,0,256.0,-131.0,0,0.0,106.0,106.0
12,Trousers,2025-01-06,2025-01-09,173,375,0,125.0,48.0,1,48.0,45.0,93.0
12,Trousers,2025-01-13,2025-01-19,229,92,0,173.0,56.0,1,56.0,50.0,106.0
12,Trousers,2025-01-20,2025-01-26,324,333,0,229.0,95.0,1,95.0,0.0,95.0
12,Trousers,2025-01-27,2025-02-02,164,444,0,324.0,-160.0,0,0.0,50.0,50.0
12,Trousers,2025-02-03,2025-02-09,151,317,0,164.0,-13.0,0,0.0,62.0,62.0
12,Trousers,2025-02-10,2025-02-16,335,271,0,151.0,184.0,1,184.0,39.0,223.0
12,Trousers,2025-02-17,2025-02-23,134,230,0,335.0,-201.0,0,0.0,56.0,56.0
12,Trousers,2025-02-24,2025-03-02,322,323,0,134.0,188.0,1,188.0,37.0,225.0
12,Trousers,2025-03-03,2025-03-09,377,71,0,322.0,55.0,1,55.0,37.0,92.0
12,Trousers,2025-03-10,2025-03-16,294,174,0,377.0,-83.0,0,0.0,0.0,0.0
12,Trousers,2025-03-17,2025-03-23,149,416,0,294.0,-145.0,0,0.0,57.0,57.0
12,Trousers,2025-03-24,2025-03-30,225,276,0,149.0,76.0,1,76.0,78.0,154.0
12,Trousers,2025-03-31,2025-04-06,419,405,0,225.0,194.0,1,194.0,39.0,233.0
12,Trousers,2025-04-07,2025-04-13,375,171,1,419.0,-44.0,0,0.0,0.0,0.0
12,Trousers,2025-04-14,2025-04-20,121,455,0,375.0,-254.0,0,0.0,70.0,70.0
12,Trousers,2025-04-21,2025-04-27,172,114,0,121.0,51.0,1,51.0,79.0,130.0
12,Trousers,2025-04-28,2025-05-04,34,274,0,172.0,-138.0,0,0.0,29.0,29.0
12,Trousers,2025-05-05,2025-05-08,273,101,0,34.0,239.0,1,239.0,0.0,239.0
12,Trousers,2025-05-12,2025-05-18,98,245,0,273.0,-175.0,0,0.0,32.0,32.0
12,Trousers,2025-05-19,2025-05-25,375,399,0,98.0,277.0,1,277.0,0.0,277.0
12,Trousers,2025-05-26,2025-06-01,69,138,0,375.0,-306.0,0,0.0,104.0,104.0
12,Trousers,2025-06-02,2025-06-08,210,84,0,69.0,141.0,1,141.0,47.0,188.0
12,Trousers,2025-06-09,2025-06-15,155,421,0,210.0,-55.0,0,0.0,0.0,0.0
12,Trousers,2025-06-16,2025-06-22,188,333,0,155.0,33.0,1,33.0,17.0,50.0
12,Trousers,2025-06-23,2025-06-29,408,223,0,188.0,220.0,1,220.0,36.0,256.0
12,Trousers,2025-06-30,2025-07-06,10,316,0,408.0,-398.0,0,0.0,0.0,0.0
12,Trousers,2025-07-07,2025-07-13,428,50,0,10.0,418.0,1,418.0,45.0,463.0
12,Trousers,2025-07-14,2025-07-20,58,493,0,428.0,-370.0,0,0.0,78.0,78.0
12,Trousers,2025-07-21,2025-07-27,169,358,0,58.0,111.0,1,111.0,63.0,174.0
12,Trousers,2025-07-28,2025-08-03,467,395,0,169.0,298.0,1,298.0,25.0,323.0
12,Trousers,2025-08-04,2025-08-08,386,185,0,467.0,-81.0,0,0.0,0.0,0.0
12,Trousers,2025-08-11,2025-08-17,158,164,0,386.0,-228.0,0,0.0,44.0,44.0
12,Trousers,2025-08-18,2025-08-24,94,280,0,158.0,-64.0,0,0.0,0.0,0.0
12,Trousers,2025-08-25,2025-08-31,222,111,0,94.0,128.0,1,128.0,68.0,196.0
12,Trousers,2025-09-01,2025-09-07,25,403,0,222.0,-197.0,0,0.0,4.0,4.0
12,Trousers,2025-09-08,2025-09-08,219,236,0,25.0,194.0,1,194.0,0.0,194.0
12,Trousers,2025-09-29,2025-10-05,334,487,0,219.0,115.0,1,115.0,11.0,126.0
12,Trousers,2025-10-06,2025-10-08,414,196,0,334.0,80.0,1,80.0,18.0,98.0
12,Trousers,2025-10-27,2025-11-02,0,250,1,414.0,-414.0,0,0.0,1.0,1.0
12,Trousers,2025-11-03,2025-11-08,119,436,0,0.0,119.0,1,119.0,76.0,195.0
12,Trousers,2025-12-01,2025-12-07,467,324,1,119.0,348.0,1,348.0,0.0,348.0
12,Trousers,2025-12-08,2025-12-08,236,268,0,467.0,-231.0,0,0.0,0.0,0.0
13,Accessories,2024-01-08,2024-01-12,312,411,0,0.0,312.0,1,312.0,17.0,329.0
13,Accessories,2024-02-05,2024-02-11,340,446,0,312.0,28.0,1,28.0,0.0,28.0
13,Accessories,2024-02-12,2024-02-12,193,256,0,340.0,-147.0,0,0.0,0.0,0.0
13,Accessories,2024-03-04,2024-03-10,205,283,0,193.0,12.0,1,12.0,0.0,12.0
13,Accessories,2024-03-11,2024-03-12,450,230,0,205.0,245.0,1,245.0,21.0,266.0
13,Accessories,2024-04-08,2024-04-12,355,185,0,450.0,-95.0,0,0.0,17.0,17.0
13,Accessories,2024-05-06,2024-05-12,237,471,0,355.0,-118.0,0,0.0,10.0,10.0
13,Accessories,2024-06-03,2024-06-09,339,356,0,237.0,102.0,1,102.0,0.0,102.0
13,Accessories,2024-06-10,2024-06-12,421,55,1,339.0,82.0,1,82.0,0.0,82.0
13,Accessories,2024-07-08,2024-07-12,261,81,0,421.0,-160.0,0,0.0,18.0,18.0
